TRM,m²,sum,count,mean_merch_volume
109054.00000000,1875000.00000000,2098.52667999,"30",69.95088933
60125.00000000,31125000.00000000,68339.56371307,"498",137.22803958
48275.00000000,26187500.00000000,57375.44027328,"419",136.93422500
81224.00000000,1000000.00000000,1581.35998535,"16",98.83499908
49016.00000000,49875000.00000000,91658.93010330,"798",114.86081467
75024.00000000,687500.00000000,933.53333282,"11",84.86666662
33045.00000000,187500.00000000,306.90999603,"3",102.30333201
69096.00000000,14125000.00000000,28816.81340027,"226",127.50802389
43275.00000000,42500000.00000000,97270.78653336,"680",143.04527431
62164.00000000,2125000.00000000,4657.44664001,"34",136.98372471
78125.00000000,9000000.00000000,15519.16330719,"144",107.77196741
48175.00000000,54000000.00000000,95175.27616501,"864",110.15656964
80174.00000000,11312500.00000000,21368.20643616,"181",118.05638915
36045.00000000,875000.00000000,1584.62667084,"14",113.18761935
92016.00000000,31125000.00000000,73939.88629913,"498",148.47366727
120056.00000000,375000.00000000,339.76666260,"6",56.62777710
76066.00000000,187500.00000000,331.99666595,"3",110.66555532
123054.00000000,250000.00000000,389.64332199,"4",97.41083050
68124.00000000,14250000.00000000,28898.59652328,"228",126.74823037
5055.00000000,6062500.00000000,11889.53672028,"97",122.57254351
100254.00000000,2125000.00000000,3547.40001297,"34",104.33529450
67254.00000000,22687500.00000000,46284.56348038,"363",127.50568452
67116.00000000,21312500.00000000,42476.96982193,"341",124.56589391
59056.00000000,52625000.00000000,103750.98621750,"842",123.21969860
82094.00000000,2937500.00000000,3487.46002579,"47",74.20127714
27055.00000000,4625000.00000000,8253.75982666,"74",111.53729495
75015.00000000,40500000.00000000,97307.23995972,"648",150.16549376
76106.00000000,10312500.00000000,17438.14339447,"165",105.68571754
59146.00000000,20187500.00000000,41592.23699188,"323",128.76853558
62114.00000000,312500.00000000,535.51665497,"5",107.10333099
66215.00000000,7875000.00000000,16873.41334915,"126",133.91597896
107124.00000000,1562500.00000000,2097.26996613,"25",83.89079865
74205.00000000,1750000.00000000,3078.70331192,"28",109.95368971
111205.00000000,22375000.00000000,37324.93669128,"358",104.25959970
21095.00000000,20250000.00000000,48510.54712677,"324",149.72391089
93096.00000000,24937500.00000000,46477.37574768,"399",116.48465100
97034.00000000,687500.00000000,811.71668625,"11",73.79242602
92234.00000000,7000000.00000000,10027.55997467,"112",89.53178549
87064.00000000,11625000.00000000,20351.59998322,"186",109.41720421
57245.00000000,28187500.00000000,50359.55311203,"451",111.66198029
93046.00000000,19812500.00000000,39630.88336945,"317",125.01855953
97255.00000000,8937500.00000000,18306.95336151,"143",128.02065288
98145.00000000,21875000.00000000,48684.02319336,"350",139.09720912
62064.00000000,1250000.00000000,1815.09335327,"20",90.75466766
94235.00000000,15750000.00000000,31263.65007019,"252",124.06210345
69264.00000000,14812500.00000000,26679.89665222,"237",112.57340360
56245.00000000,55750000.00000000,103257.72663498,"892",115.75978322
93064.00000000,812500.00000000,1186.85333252,"13",91.29641019
73185.00000000,312500.00000000,659.13330841,"5",131.82666168
51026.00000000,56312500.00000000,91756.29001999,"901",101.83827971
56255.00000000,76187500.00000000,164497.29605484,"1219",134.94445944
101116.00000000,10312500.00000000,15315.31995010,"165",92.82012091
122055.00000000,1125000.00000000,1443.61666107,"18",80.20092562
117145.00000000,125000.00000000,112.91333771,"2",56.45666885
90194.00000000,625000.00000000,720.93334961,"10",72.09333496
50185.00000000,42750000.00000000,60665.28039932,"684",88.69193041
48145.00000000,45062500.00000000,86500.49660110,"721",119.97294952
78094.00000000,10250000.00000000,16606.44333649,"164",101.25880083
82075.00000000,22250000.00000000,33622.72000504,"356",94.44584271
81046.00000000,187500.00000000,296.48666382,"3",98.82888794
119215.00000000,10437500.00000000,14274.02003098,"167",85.47317384
77024.00000000,5000000.00000000,6111.92327118,"80",76.39904089
58175.00000000,32812500.00000000,61128.50989914,"525",116.43525695
63195.00000000,16375000.00000000,31715.97339249,"262",121.05333356
120036.00000000,10000000.00000000,11737.90340042,"160",73.36189625
56014.00000000,812500.00000000,1085.11999130,"13",83.47076856
81056.00000000,62500.00000000,124.84000397,"1",124.84000397
54076.00000000,26312500.00000000,48223.52999496,"421",114.54520189
65026.00000000,32250000.00000000,62417.59371567,"516",120.96432891
14035.00000000,19937500.00000000,40833.24997711,"319",128.00391842
126085.00000000,687500.00000000,909.33998871,"11",82.66727170
125135.00000000,1750000.00000000,2386.21666336,"28",85.22202369
103134.00000000,38312500.00000000,73895.57646179,"613",120.54743305
66254.00000000,14312500.00000000,31050.08986664,"229",135.58991208
105224.00000000,22000000.00000000,33398.34328842,"352",94.88165707
44245.00000000,17562500.00000000,30144.00691986,"281",107.27404598
114234.00000000,16062500.00000000,25405.69664383,"257",98.85485075
72065.00000000,12875000.00000000,30853.00668335,"206",149.77187710
119095.00000000,2187500.00000000,2279.41336823,"35",65.12609624
119096.00000000,9437500.00000000,12468.56660080,"151",82.57328875
51185.00000000,42812500.00000000,82536.34358978,"685",120.49101254
67055.00000000,14125000.00000000,24875.86978531,"226",110.07022029
60056.00000000,28437500.00000000,60393.26658630,"455",132.73245404
57274.00000000,125000.00000000,205.81999969,"2",102.90999985
35235.00000000,6375000.00000000,14029.51350021,"102",137.54425000
30145.00000000,23625000.00000000,39982.83700943,"378",105.77470108
67205.00000000,29875000.00000000,63104.59369659,"478",132.01797844
95165.00000000,15687500.00000000,28251.66670990,"251",112.55644108
106154.00000000,20937500.00000000,35130.21993637,"335",104.86632817
38175.00000000,42062500.00000000,75408.11342621,"673",112.04771683
64076.00000000,32687500.00000000,71196.87965393,"523",136.13170106
78136.00000000,24875000.00000000,46729.22674561,"398",117.41011745
89086.00000000,45375000.00000000,83541.56072235,"726",115.07102028
102114.00000000,2062500.00000000,2943.29331589,"33",89.19070654
63024.00000000,1625000.00000000,3359.84666443,"26",129.22487171
93175.00000000,24625000.00000000,45946.51017761,"394",116.61550807
30045.00000000,125000.00000000,223.78332520,"2",111.89166260
69134.00000000,4562500.00000000,10235.01994324,"73",140.20575265
62034.00000000,2500000.00000000,4231.46665573,"40",105.78666639
71096.00000000,250000.00000000,359.32997894,"4",89.83249474
106115.00000000,4000000.00000000,7704.34320831,"64",120.38036263
113126.00000000,4250000.00000000,7430.65013885,"68",109.27426675
64184.00000000,5062500.00000000,11805.98659134,"81",145.75292088
113175.00000000,27937500.00000000,53079.97709656,"447",118.74715234
70054.00000000,17312500.00000000,23358.62023544,"277",84.32714886
30175.00000000,29687500.00000000,72779.90302277,"475",153.22084847
84036.00000000,12687500.00000000,22591.75325775,"203",111.28942492
17075.00000000,18375000.00000000,42661.27037811,"294",145.10636183
86134.00000000,1937500.00000000,2213.59999084,"31",71.40645132
121054.00000000,812500.00000000,1178.50662231,"13",90.65435556
101184.00000000,437500.00000000,588.37000275,"7",84.05285754
105105.00000000,1000000.00000000,2311.61000443,"16",144.47562528
78214.00000000,5375000.00000000,7847.23665237,"86",91.24693782
83026.00000000,3812500.00000000,6024.78665924,"61",98.76699441
107014.00000000,125000.00000000,112.03000259,"2",56.01500130
51255.00000000,44062500.00000000,81039.40678787,"705",114.94951317
116075.00000000,375000.00000000,321.32667160,"6",53.55444527
96016.00000000,22125000.00000000,50190.15966797,"354",141.78011206
84225.00000000,187500.00000000,180.35667419,"3",60.11889140
36225.00000000,5500000.00000000,10881.36341095,"88",123.65185694
87096.00000000,10625000.00000000,19800.89995575,"170",116.47588209
56034.00000000,125000.00000000,119.56999969,"2",59.78499985
122065.00000000,437500.00000000,597.96000671,"7",85.42285810
93116.00000000,12937500.00000000,25763.85353470,"207",124.46306055
126145.00000000,62500.00000000,100.97666931,"1",100.97666931
47066.00000000,1125000.00000000,1803.78334045,"18",100.21018558
73135.00000000,2750000.00000000,5549.95330811,"44",126.13530246
48125.00000000,29062500.00000000,57479.31669998,"465",123.61143376
57174.00000000,1250000.00000000,1187.89669037,"20",59.39483452
82164.00000000,10312500.00000000,15777.47328186,"165",95.62105019
94106.00000000,8125000.00000000,16860.33668518,"130",129.69489758
30065.00000000,15625000.00000000,29859.61009216,"250",119.43844037
121014.00000000,62500.00000000,106.68999481,"1",106.68999481
121155.00000000,2625000.00000000,3694.54000473,"42",87.96523821
66165.00000000,43500000.00000000,82228.35346603,"696",118.14418601
39245.00000000,19875000.00000000,43460.52358627,"318",136.66831316
68024.00000000,10500000.00000000,16639.31325531,"168",99.04353128
46035.00000000,6125000.00000000,14161.22332382,"98",144.50227881
78085.00000000,8000000.00000000,15313.39011383,"128",119.63586026
60036.00000000,48500000.00000000,92725.66045761,"776",119.49183049
104204.00000000,9437500.00000000,11060.33336639,"151",73.24724084
81225.00000000,62500.00000000,138.86332703,"1",138.86332703
74155.00000000,250000.00000000,485.74333954,"4",121.43583488
52066.00000000,17125000.00000000,22936.21670151,"274",83.70882008
67145.00000000,20062500.00000000,33348.52003860,"321",103.88947053
108065.00000000,10687500.00000000,18056.16958237,"171",105.59163498
83085.00000000,10312500.00000000,16689.72332764,"165",101.14983835
45255.00000000,17500000.00000000,29666.97353745,"280",105.95347692
58106.00000000,41312500.00000000,63887.73683548,"661",96.65315709
64154.00000000,375000.00000000,730.07000732,"6",121.67833455
112225.00000000,23500000.00000000,42881.75360489,"376",114.04721703
98155.00000000,5812500.00000000,10572.17335129,"93",113.67928335
70174.00000000,10437500.00000000,21996.77323914,"167",131.71720502
76015.00000000,11125000.00000000,19602.66330719,"178",110.12732195
112106.00000000,27250000.00000000,45131.07022858,"436",103.51162896
118155.00000000,1187500.00000000,1475.39002228,"19",77.65210644
112245.00000000,24187500.00000000,48340.82039261,"387",124.91168060
96135.00000000,9875000.00000000,17909.90676117,"158",113.35384026
31185.00000000,4062500.00000000,6202.73669434,"65",95.42671837
80264.00000000,3312500.00000000,5527.83000183,"53",104.29867928
102074.00000000,62500.00000000,61.33333206,"1",61.33333206
63104.00000000,1250000.00000000,2215.27000427,"20",110.76350021
91015.00000000,7437500.00000000,12627.34328842,"119",106.11212847
81174.00000000,17562500.00000000,31284.92313004,"281",111.33424601
117185.00000000,36625000.00000000,48491.09024811,"586",82.74930076
77025.00000000,28187500.00000000,72114.84971619,"451",159.89988851
100195.00000000,5562500.00000000,8578.80000305,"89",96.39101127
105116.00000000,37625000.00000000,73075.46981049,"602",121.38782361
96185.00000000,3125000.00000000,4013.78666687,"50",80.27573334
70024.00000000,7750000.00000000,9173.48996353,"124",73.97975777
113224.00000000,11500000.00000000,15738.65328598,"184",85.53615916
99164.00000000,2000000.00000000,3011.60333633,"32",94.11260426
111034.00000000,437500.00000000,531.34333420,"7",75.90619060
53085.00000000,1062500.00000000,1537.77669144,"17",90.45745244
117064.00000000,687500.00000000,841.94667053,"11",76.54060641
74065.00000000,2062500.00000000,5238.00666809,"33",158.72747479
122025.00000000,8750000.00000000,12119.69675827,"140",86.56926256
87174.00000000,4875000.00000000,9421.21989441,"78",120.78487044
127134.00000000,125000.00000000,190.33333588,"2",95.16666794
104094.00000000,937500.00000000,1424.10331726,"15",94.94022115
67035.00000000,9375000.00000000,13598.80012894,"150",90.65866753
124064.00000000,62500.00000000,74.48999786,"1",74.48999786
70125.00000000,37250000.00000000,72365.29699707,"596",121.41828355
66144.00000000,250000.00000000,541.67664337,"4",135.41916084
92076.00000000,32062500.00000000,62659.50321198,"513",122.14328111
84084.00000000,3562500.00000000,5562.34331512,"57",97.58497044
64185.00000000,36312500.00000000,70299.25057602,"581",120.99698894
93185.00000000,8312500.00000000,13993.13006210,"133",105.21150423
50165.00000000,41562500.00000000,74082.02982330,"665",111.40154861
89056.00000000,37000000.00000000,58362.76054764,"592",98.58574417
104184.00000000,8062500.00000000,15148.78004074,"129",117.43240342
31055.00000000,4250000.00000000,8406.36314392,"68",123.62298741
58145.00000000,37437500.00000000,96864.99983978,"599",161.71118504
95015.00000000,18000000.00000000,23353.41665268,"288",81.08825227
101054.00000000,562500.00000000,578.22667313,"9",64.24740813
57214.00000000,1187500.00000000,1283.63002014,"19",67.55947474
66105.00000000,10875000.00000000,18978.63350296,"174",109.07260634
74084.00000000,2250000.00000000,2793.42997742,"36",77.59527715
56155.00000000,19187500.00000000,42134.00338745,"307",137.24431071
79174.00000000,14125000.00000000,26129.62310410,"226",115.61780135
57175.00000000,24062500.00000000,42432.32698059,"385",110.21383631
73054.00000000,1875000.00000000,2473.92001724,"30",82.46400057
109036.00000000,14500000.00000000,23615.48015594,"232",101.79086274
39075.00000000,1062500.00000000,1485.51668167,"17",87.38333422
10035.00000000,28000000.00000000,63919.18012619,"448",142.67674135
53275.00000000,26562500.00000000,45315.54629517,"425",106.62481481
88254.00000000,10625000.00000000,17373.27341843,"170",102.19572599
113234.00000000,2937500.00000000,4092.44661331,"47",87.07333220
1015.00000000,19937500.00000000,45318.16978073,"319",142.06322815
119204.00000000,2687500.00000000,3629.57666779,"43",84.40875972
46255.00000000,1875000.00000000,2626.75669479,"30",87.55855649
97134.00000000,8187500.00000000,15177.46344757,"131",115.85849960
76014.00000000,1375000.00000000,1694.01666641,"22",77.00075756
92155.00000000,20250000.00000000,39890.24684906,"324",123.11804583
68086.00000000,7437500.00000000,16244.24996185,"119",136.50630220
63265.00000000,54250000.00000000,95212.06673431,"868",109.69132112
45046.00000000,27875000.00000000,67924.05660629,"446",152.29609105
67014.00000000,10750000.00000000,19404.51667023,"172",112.81695739
80035.00000000,1375000.00000000,1939.62669373,"22",88.16484971
67204.00000000,4875000.00000000,9922.43997192,"78",127.21076887
55036.00000000,66187500.00000000,111153.61964798,"1059",104.96092507
76205.00000000,125000.00000000,253.01000977,"2",126.50500488
90106.00000000,30312500.00000000,53579.05339432,"485",110.47227504
2015.00000000,25687500.00000000,60880.02968597,"411",148.12659291
65105.00000000,47312500.00000000,84314.92406082,"757",111.38034883
66204.00000000,1687500.00000000,2723.94334030,"27",100.88679038
126134.00000000,2187500.00000000,3351.80330658,"35",95.76580876
69066.00000000,750000.00000000,968.55001068,"12",80.71250089
106114.00000000,250000.00000000,570.89332581,"4",142.72333145
107036.00000000,32500000.00000000,57062.62678528,"520",109.73582074
72146.00000000,125000.00000000,171.37666321,"2",85.68833160
92164.00000000,2937500.00000000,3765.39328384,"47",80.11475072
79085.00000000,2875000.00000000,4618.03009796,"46",100.39195865
76145.00000000,19187500.00000000,32987.78017044,"307",107.45205267
61114.00000000,125000.00000000,228.03999329,"2",114.01999664
122086.00000000,62500.00000000,107.08000183,"1",107.08000183
80074.00000000,3937500.00000000,5403.92002106,"63",85.77650827
112195.00000000,16187500.00000000,25535.04342270,"259",98.59090125
