"TRM","res_dec","res_con","res_total"
1015,0.104893228804754,0.104893228804754,28.9116052943038
1274,4.48730233467516,4.48730233467516,24.4838285269262
1284,1.71444271425072,1.71444271425072,28.8883997943726
1294,3.08217930422939,3.08217930422939,28.9747585363364
1304,1.75229288150097,1.75229288150097,34.722383824429
2015,0.25264460091683,0.25264460091683,30.1685883122423
2025,0.0485536956423912,0.0485536956423912,49.1567026781809
2294,18.51803329747,18.51803329747,39.1454068156384
2304,1.69477957151178,1.69477957151178,26.9781280976368
3015,0.33215065645662,0.33215065645662,51.0030884143847
3025,0.132299881514029,0.132299881514029,32.011598887647
3035,0.291607577895305,0.291607577895305,29.1751952785161
3294,24.3268990501426,24.3268990501426,33.2441695509093
3304,0.696292338093202,0.696292338093202,25.8924197819339
4015,0.580574215673748,0.580574215673748,21.6044046353337
4025,0.336427938168009,0.336427938168009,27.998695562683
4035,0.519023111284168,0.519023111284168,31.373620534669
4045,0.924336833920044,0.924336833920044,26.5865794497005
5015,8.97485339566702,8.97485339566702,29.7114680069844
5025,2.2152768648361,2.2152768648361,28.8587502710963
5035,1.18795361137393,1.18795361137393,33.9425034484509
5045,0.537263937031713,0.537263937031713,34.5359082265462
5055,0.0800911682153664,0.0800911682153664,52.0079524350749
6025,3.96639831094528,3.96639831094528,30.5225529993034
6035,1.9338984002923,1.9338984002923,27.8701413109803
6045,1.27890873268219,1.27890873268219,28.74003162358
6055,0.0712072861243843,0.0712072861243843,25.9627497364264
7014,6.34251383606292,6.34251383606292,49.2960199907243
7025,4.74371063612997,4.74371063612997,48.2097976896352
7034,1.74762855408033,1.74762855408033,24.5493817294309
7035,0.981464228548526,0.981464228548526,31.0653300628812
7045,0.376105172589886,0.376105172589886,38.0066869226834
7055,0.244231884130474,0.244231884130474,32.6783359108604
7065,0.558719969836709,0.558719969836709,29.106337952354
8014,3.14879714004987,3.14879714004987,49.9552676315208
8024,3.11091351158222,3.11091351158222,39.9810458725302
8034,2.47184822287334,2.47184822287334,40.1883350965612
8035,0.479993372418926,0.479993372418926,30.3754012558163
8044,7.03332197256218,7.03332197256218,34.4320848920556
8045,0.41361817605808,0.41361817605808,31.7518812587602
8055,0.591857289710912,0.591857289710912,34.9500586197125
8065,1.39436052590792,1.39436052590792,50.447790320856
9015,7.63661765892891,7.63661765892891,31.9886176844409
9035,0.230662415708799,0.230662415708799,27.4879268269871
9045,0.029560083242186,0.029560083242186,29.8464672031055
9055,0.039405771808767,0.039405771808767,28.8600110414061
9294,4.72681368953834,4.72681368953834,42.2737030303059
9304,2.65309406939527,2.65309406939527,35.9956735266958
10015,1.82313780001902,1.82313780001902,1.82313780001902
10025,10.0324107694616,10.0324107694616,32.2136441812613
10035,0.64779256984899,0.64779256984899,29.1235955902486
10045,0.327086939356898,0.327086939356898,29.7428117848448
10055,0.152255907036578,0.152255907036578,29.0312959267348
10294,5.81790035259424,5.81790035259424,45.706035220621
10304,8.88121637286174,8.88121637286174,41.9981178038422
11015,3.69962872461276,3.69962872461276,25.8766324981805
11025,2.62847679978496,2.62847679978496,28.5455493635259
11035,0.849034510099762,0.849034510099762,30.3376245219217
11045,0.178933769393537,0.178933769393537,30.5492980180733
11055,0.0504907235296749,0.0504907235296749,27.3273667023466
11065,0,0,35.268727535171
11294,19.5516939297619,19.5516939297619,34.1019288027917
11304,10.4166647965168,10.4166647965168,34.9263863738534
12015,10.7257605871119,10.7257605871119,35.4337012533302
12025,7.37107185428735,7.37107185428735,41.581274267981
12035,0.227773784599736,0.227773784599736,26.2995335716851
12045,0.105241585546814,0.105241585546814,28.6568328618676
12055,0.00319822656002398,0.00319822656002398,34.215386952798
12294,19.244462871808,19.244462871808,38.5405628881195
12304,14.1343377394919,14.1343377394919,39.0911543069248
13015,9.00321514501342,9.00321514501342,32.3506709319986
13025,14.1891987428398,14.1891987428398,39.4971962481979
