TRM,merchvol_sum,abie_bal,abie_las,betu_pap,lari_lar,lari_lya,pice_eng,pice_gla,pice_mar,pinu_ban,pinu_con,pinu_spp,popu_bal,popu_spp,popu_tre,pseu_men,max value,max_species
9244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9294,3983.053356,0,1.340799846,0.397471069,0,0,4.282446405,6.340658983,0,0,14.95677892,7.936997607,5.923816195,0,11.20007891,41.90097904,41.90097904,pseu_men
9304,8687.67667,0,2.938356774,0.474434696,0,0,4.245482353,3.281124233,0.008320452,0,17.98151928,16.89789809,7.528079974,0,6.875770812,29.2009241,29.2009241,pseu_men
10014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10015,3600.383308,0,5.659273956,0,0,0,2.859148758,2.967524449,0,0,18.14096526,20.97349379,13.74605338,0,3.792368685,15.40636513,20.97349379,pinu_spp
10024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10025,1444.553352,0,0.001425046,0,0,0,1.847036876,21.73500399,0,0,8.640793507,9.935704373,12.21661426,0,27.88862367,11.0396276,27.88862367,popu_tre
10034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10035,63919.18013,0.002474867,7.05666139,0.015099018,0,0.023045726,14.59257876,0.661341327,0,0,41.17290433,6.440015889,2.235347997,0,1.594490754,13.57821759,41.17290433,pinu_con
10044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10045,111670.4468,0.028120307,10.8595756,0,0,0.109755885,17.88247412,2.582866435,0,0,39.11260173,3.359017547,0.658789826,0,0.784724464,10.25284817,39.11260173,pinu_con
10054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10055,83429.36057,0.013608075,15.81572337,0.030772802,0,0.048248929,19.71678762,1.002501247,0,0,29.16055091,6.635037852,3.754982603,0,0.362872542,9.654870044,29.16055091,pinu_con
10064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10294,8965.793388,0,0.738732515,0.89637928,0,0,1.574882865,4.029997347,0.049406546,0,13.72470068,8.601179742,5.890386968,0,12.3489847,44.32930254,44.32930254,pseu_men
10304,13910.9101,0,1.234506057,2.421388216,0,0,1.630850827,6.652586947,0.0995381,0,16.81605222,5.924853186,4.003709814,0,20.33011206,33.04765114,33.04765114,pseu_men
11014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11015,8501.333363,0,1.889871481,0.18386393,0,0,2.366194827,6.41477969,0.041874474,0,28.96694675,18.0874206,7.181105203,0,10.80657672,14.999755,28.96694675,pinu_con
11024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11025,3754.693356,0,1.360962141,0.162047344,0,0,5.012303087,5.113912658,0,0,29.42569783,9.847444678,5.855945062,0,6.786811414,26.35281786,29.42569783,pinu_con
11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11035,58800.72335,0.01851488,9.204487863,0,0,0.004055422,16.60291415,1.238214543,0,0,34.46067569,6.22043653,2.087447679,0,1.96757123,13.66993764,34.46067569,pinu_con
11044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11045,109091.1435,0.035773274,11.25967362,0,0,0.070537135,18.0772475,2.573615816,0,0,37.68856915,4.205624401,2.020158501,0,0.401579292,7.363092998,37.68856915,pinu_con
11054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11055,91872.94083,0.09151114,14.50384332,0.012695658,0,0.417701337,19.96898754,6.019638457,0,0,31.84668852,3.018897848,1.611595418,0,0.131968171,9.48774246,31.84668852,pinu_con
11064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11065,867.0066681,0.318274491,10.90412686,0,0,0.002657675,18.71931691,10.37725276,0,0,33.57259623,0,0.679969847,0,0,9.468390689,33.57259623,pinu_con
11074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
11294,397.4799957,0,0,0,0,0,0,34.25055425,0.625250924,0,3.758799124,0,0,0,60.17138751,0,60.17138751,popu_tre
11304,3386.653324,0,2.416468548,0.415252111,0,0,5.35126817,12.41273987,0.165306398,0,24.678374,2.171727292,1.432306784,0,27.38061114,8.388609498,27.38061114,popu_tre
12014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12015,17323.07994,0,1.119647758,1.422855794,0,0,1.240788724,10.64322467,0.152500781,0,16.51026392,9.205204829,5.97232615,0,27.87243572,16.52510856,27.87243572,popu_tre
12024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12025,37447.67346,0,2.471559797,1.159134917,0,0,3.371441306,6.2803495,0.108045194,0,19.21629154,9.062510156,5.60382643,0,16.46051989,25.40254398,25.40254398,pseu_men
12034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12035,110917.2908,0.101755238,14.56363509,0.013637339,0,0.0149112,21.16789347,4.143973086,0.001303411,0,33.61752507,4.931913171,1.621032671,0,0.637520388,8.409462489,33.61752507,pinu_con
12044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12045,103495.6038,0.058215302,12.97430509,0,0,0.065453904,19.7701674,4.195304995,0,0,32.98358224,3.763168003,1.115988157,0,0.267632646,12.75768338,32.98358224,pinu_con
12054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12055,140968.3434,0.319612512,9.285325103,0,0,0.491619729,16.41149737,11.78915552,0,0,44.39762496,1.485168499,0.852553881,0,0.006892767,4.155493581,44.39762496,pinu_con
12064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12294,296.2466736,0,0,0,0,0,0,38.68999798,0,0,0,0,15.27333374,0,44.72332984,0,44.72332984,popu_tre
12304,588.7599945,0,0,4.44805399,0,0,0,4.851016957,0.096917647,0,9.513804791,0.393347877,0.469999994,0,37.007691,41.52250704,41.52250704,pseu_men
13014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13015,16118.12659,0,2.701707822,0.315268927,0,0,1.50578617,12.52452551,0.218127708,0,16.37596865,13.8969947,7.14529838,0,25.96246912,10.86520122,25.96246912,popu_tre
13024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13025,18732.01657,0,0.207954682,1.652754147,0,0,0.60354625,14.64862076,0.262114324,0,12.33140731,3.776362562,2.59991991,0,34.75245907,21.64936383,34.75245907,popu_tre
13034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13035,62338.49054,0.100604698,13.84450444,0.182174337,0,0.076177854,20.84187586,4.468583029,0.020925442,0,28.19557137,4.093852254,1.505287395,0.000159446,3.699424868,11.4184519,28.19557137,pinu_con
13044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13045,104929.0872,0.222666938,14.3807946,0,0,0.311214695,22.22540674,8.357720364,0,0,35.22463015,2.600470666,1.013637029,0,0.070950694,8.071034076,35.22463015,pinu_con
13054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13055,122244.0341,0.317888691,11.79235942,0,0,0.49034614,18.03304089,8.655495502,0,0,41.65915938,1.835353571,0.384772269,0,0.013135869,4.37675096,41.65915938,pinu_con
13064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13065,11785.36016,0.369434659,18.8435374,0,0,0.496745265,18.4380014,8.663289969,0,0,34.08729281,0.768355493,0.333699715,0,0,1.671516958,34.08729281,pinu_con
13074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
13304,2272.663315,0,0.052589493,0.575725496,0,0,0,21.03225556,0.365730315,0,8.46124409,2.525561798,0.942507772,0,52.79825609,6.798724031,52.79825609,popu_tre
14014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14015,371.2333298,0,0,0,0,0,0,30.58504537,0.36120571,0,2.413335732,0,6.094111107,0,58.89482285,0,58.89482285,popu_tre
14024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14025,5768.5466,0,0,0.365713745,0,0,0.027350727,29.75311576,0.467705611,0,5.5968341,1.07567888,0.363081295,0,58.16969711,1.262318981,58.16969711,popu_tre
14034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14035,40833.24998,0.068456094,7.861487367,0.29412804,0,0.012371824,12.59419056,8.858417846,0.164994622,0,24.32216661,5.432310819,2.715329596,0,17.01366139,9.014571033,24.32216661,pinu_con
14044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14045,68579.89697,0.230650564,18.05695666,0,0,0.689087656,27.58256205,11.73626781,0.001785875,0,26.1003785,2.292244669,0.383070437,0,0.014128254,4.69799685,27.58256205,pice_eng
14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14055,124584.4073,0.328764371,16.4706077,0,0,1.775830685,30.1913943,14.95907041,0.002115153,0,23.57384251,3.79187142,0.84017358,0,0.002778545,2.634840021,30.1913943,pice_eng
14064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14065,41612.54375,0.444452568,18.55289164,0,0,2.397234469,29.38937286,16.10991764,0,0,22.94135229,2.529742294,0.966502162,0,0.007469532,1.082625573,29.38937286,pice_eng
14074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15015,253.1033325,0,0,0,0,0,0,31.58921927,0.260227052,0,0.572642956,11.57505043,3.040712638,0,45.58826964,6.439782533,45.58826964,popu_tre
15024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15035,34784.98648,0.023068583,3.741755816,0.147392513,0,0,5.181020193,9.63195704,0.16872663,0,22.10990917,13.43857694,5.905505639,0,19.80106109,6.822024014,22.10990917,pinu_con
15044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15045,82262.67702,0.258546891,9.613876584,0,0,0.203982123,18.70582665,9.882917326,0.000295435,0,32.59742257,7.938690676,3.71114694,0,0.310248567,5.564492698,32.59742257,pinu_con
15054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15055,146768.2541,0.418121339,12.18381585,0,0,0.590605793,23.90528001,16.00903105,0.000188013,0,32.25610806,2.867869579,0.95450717,0,0.033833716,4.231183593,32.25610806,pinu_con
15064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15065,57453.82018,0.546645017,17.76561462,0,0,2.136220251,30.35568429,20.28882385,0.001113567,0,21.91468958,1.047946079,1.034197504,0,1.11E-05,0.861539807,30.35568429,pice_eng
15074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
15304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16035,4960.87661,0,0.897353539,0.152454578,0,0,3.014133517,15.47968465,0.186047925,0,16.51403573,11.42885422,6.103340469,0,26.01930845,7.895314672,26.01930845,popu_tre
16044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16045,46955.62019,0.127068077,10.58545769,0.017075698,0,0.015786905,16.45044343,6.385700828,0.041054568,0,27.32630397,7.902417824,3.143967436,0,5.340351546,9.504260472,27.32630397,pinu_con
16054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16055,140323.7442,0.148199998,7.206802989,0.000401705,0,0.003804808,15.19316805,4.11250143,9.58E-05,0,40.71503661,4.409694909,1.675248377,0,0.806836532,14.00235399,40.71503661,pinu_con
16064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16065,64445.6441,0.357226277,10.00067954,0,0,0.199998412,15.43589043,10.15868553,0.000758598,0,36.12134842,6.443324288,3.456169275,0,0.418521415,5.694954761,36.12134842,pinu_con
16074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
16304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17035,468.2566528,0,0,0,0,0,0,20.53478303,0.585129114,0,11.31005184,5.68623305,2.141081558,0,50.01412828,0,50.01412828,popu_tre
17044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17045,12549.07989,0.011346726,4.695793852,0.112065184,0,0.003515043,7.915329463,15.7827819,0.288932467,0,20.56978573,6.808554828,2.49135974,0,31.18952519,3.92575605,31.18952519,popu_tre
17054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17055,54436.49393,0.178077594,11.33682653,0,0,0.118189742,19.46780735,5.857917534,0.001446503,0,32.83964671,3.788458446,0.919753444,0,0.532831641,11.52961992,32.83964671,pinu_con
17064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17065,106092.1144,0.096841106,9.64361603,0,0,0.035936344,14.08728295,2.724640039,1.31E-05,0,34.12378781,7.971669522,4.046798519,0,0.394426464,13.88411675,34.12378781,pinu_con
17074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17075,42661.27038,0.245664122,12.21737497,0,0,0.345634086,17.45640443,16.75193203,0.003202204,0,33.60584735,1.857937306,1.888846831,0,0.510914098,3.453145908,33.60584735,pinu_con
17084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
17304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
